 data_base |    table_schema    |              table_name               
 sabia_producao | public             | perfil_visibilidade
 sabia_producao | public             | registration_registrationprofile
 sabia_producao | public             | social_auth_association
 sabia_producao | public             | social_auth_code
 sabia_producao | public             | social_auth_nonce
 sabia_producao | public             | social_auth_usersocialauth
 sabia_producao | public             | voc_klass
 sabia_producao | public             | voc_klasshasresource
 sabia_producao | public             | voc_predicate
 sabia_producao | public             | voc_resource
 sabia_producao | public             | voc_resourcehasresource
(238 rows)

   data_base    |    table_schema    |              table_name               
----------------+--------------------+---------------------------------------
 lais_passagens | information_schema | administrable_role_authorizations
 lais_passagens | information_schema | applicable_roles
 lais_passagens | information_schema | attributes
 lais_passagens | information_schema | character_sets
 lais_passagens | information_schema | check_constraint_routine_usage
 lais_passagens | information_schema | check_constraints
 lais_passagens | information_schema | collation_character_set_applicability
 lais_passagens | information_schema | collations
 lais_passagens | information_schema | column_domain_usage
 lais_passagens | information_schema | column_options
 lais_passagens | information_schema | column_privileges
 lais_passagens | information_schema | columns
 lais_passagens | information_schema | column_udt_usage
 lais_passagens | information_schema | constraint_column_usage
 lais_passagens | information_schema | constraint_table_usage
 lais_passagens | information_schema | data_type_privileges
 lais_passagens | information_schema | domain_constraints
 lais_passagens | information_schema | domains
 lais_passagens | information_schema | domain_udt_usage
 lais_passagens | information_schema | element_types
 lais_passagens | information_schema | enabled_roles
 lais_passagens | information_schema | foreign_data_wrapper_options
 lais_passagens | information_schema | foreign_data_wrappers
 lais_passagens | information_schema | foreign_server_options
 lais_passagens | information_schema | foreign_servers
 lais_passagens | information_schema | foreign_table_options
 lais_passagens | information_schema | foreign_tables
 lais_passagens | information_schema | information_schema_catalog_name
 lais_passagens | information_schema | key_column_usage
 lais_passagens | information_schema | parameters
 lais_passagens | information_schema | _pg_foreign_data_wrappers
 lais_passagens | information_schema | _pg_foreign_servers
 lais_passagens | information_schema | _pg_foreign_table_columns
 lais_passagens | information_schema | _pg_foreign_tables
 lais_passagens | information_schema | _pg_user_mappings
 lais_passagens | information_schema | referential_constraints
 lais_passagens | information_schema | role_column_grants
 lais_passagens | information_schema | role_routine_grants
 lais_passagens | information_schema | role_table_grants
 lais_passagens | information_schema | role_udt_grants
 lais_passagens | information_schema | role_usage_grants
 lais_passagens | information_schema | routine_privileges
 lais_passagens | information_schema | routines
 lais_passagens | information_schema | schemata
 lais_passagens | information_schema | sequences
 lais_passagens | information_schema | sql_features
 lais_passagens | information_schema | sql_implementation_info
 lais_passagens | information_schema | sql_languages
 lais_passagens | information_schema | sql_packages
 lais_passagens | information_schema | sql_parts
 lais_passagens | information_schema | sql_sizing
 lais_passagens | information_schema | sql_sizing_profiles
 lais_passagens | information_schema | table_constraints
 lais_passagens | information_schema | table_privileges
 lais_passagens | information_schema | tables
 lais_passagens | information_schema | transforms
 lais_passagens | information_schema | triggered_update_columns
 lais_passagens | information_schema | triggers
 lais_passagens | information_schema | udt_privileges
 lais_passagens | information_schema | usage_privileges
 lais_passagens | information_schema | user_defined_types
 lais_passagens | information_schema | user_mapping_options
 lais_passagens | information_schema | user_mappings
 lais_passagens | information_schema | view_column_usage
 lais_passagens | information_schema | view_routine_usage
 lais_passagens | information_schema | views
 lais_passagens | information_schema | view_table_usage
 lais_passagens | pg_catalog         | pg_aggregate
 lais_passagens | pg_catalog         | pg_am
 lais_passagens | pg_catalog         | pg_amop
 lais_passagens | pg_catalog         | pg_amproc
 lais_passagens | pg_catalog         | pg_attrdef
 lais_passagens | pg_catalog         | pg_attribute
 lais_passagens | pg_catalog         | pg_authid
 lais_passagens | pg_catalog         | pg_auth_members
 lais_passagens | pg_catalog         | pg_available_extensions
 lais_passagens | pg_catalog         | pg_available_extension_versions
 lais_passagens | pg_catalog         | pg_cast
 lais_passagens | pg_catalog         | pg_class
 lais_passagens | pg_catalog         | pg_collation
 lais_passagens | pg_catalog         | pg_config
 lais_passagens | pg_catalog         | pg_constraint
 lais_passagens | pg_catalog         | pg_conversion
 lais_passagens | pg_catalog         | pg_cursors
 lais_passagens | pg_catalog         | pg_database
 lais_passagens | pg_catalog         | pg_db_role_setting
 lais_passagens | pg_catalog         | pg_default_acl
 lais_passagens | pg_catalog         | pg_depend
 lais_passagens | pg_catalog         | pg_description
 lais_passagens | pg_catalog         | pg_enum
 lais_passagens | pg_catalog         | pg_event_trigger
 lais_passagens | pg_catalog         | pg_extension
 lais_passagens | pg_catalog         | pg_file_settings
 lais_passagens | pg_catalog         | pg_foreign_data_wrapper
 lais_passagens | pg_catalog         | pg_foreign_server
 lais_passagens | pg_catalog         | pg_foreign_table
 lais_passagens | pg_catalog         | pg_group
 lais_passagens | pg_catalog         | pg_hba_file_rules
 lais_passagens | pg_catalog         | pg_index
 lais_passagens | pg_catalog         | pg_indexes
 lais_passagens | pg_catalog         | pg_inherits
 lais_passagens | pg_catalog         | pg_init_privs
 lais_passagens | pg_catalog         | pg_language
 lais_passagens | pg_catalog         | pg_largeobject
 lais_passagens | pg_catalog         | pg_largeobject_metadata
 lais_passagens | pg_catalog         | pg_locks
 lais_passagens | pg_catalog         | pg_matviews
 lais_passagens | pg_catalog         | pg_namespace
 lais_passagens | pg_catalog         | pg_opclass
 lais_passagens | pg_catalog         | pg_operator
 lais_passagens | pg_catalog         | pg_opfamily
 lais_passagens | pg_catalog         | pg_partitioned_table
 lais_passagens | pg_catalog         | pg_pltemplate
 lais_passagens | pg_catalog         | pg_policies
 lais_passagens | pg_catalog         | pg_policy
 lais_passagens | pg_catalog         | pg_prepared_statements
 lais_passagens | pg_catalog         | pg_prepared_xacts
 lais_passagens | pg_catalog         | pg_proc
 lais_passagens | pg_catalog         | pg_publication
 lais_passagens | pg_catalog         | pg_publication_rel
 lais_passagens | pg_catalog         | pg_publication_tables
 lais_passagens | pg_catalog         | pg_range
 lais_passagens | pg_catalog         | pg_replication_origin
 lais_passagens | pg_catalog         | pg_replication_origin_status
 lais_passagens | pg_catalog         | pg_replication_slots
 lais_passagens | pg_catalog         | pg_rewrite
 lais_passagens | pg_catalog         | pg_roles
 lais_passagens | pg_catalog         | pg_rules
 lais_passagens | pg_catalog         | pg_seclabel
 lais_passagens | pg_catalog         | pg_seclabels
 lais_passagens | pg_catalog         | pg_sequence
 lais_passagens | pg_catalog         | pg_sequences
 lais_passagens | pg_catalog         | pg_settings
 lais_passagens | pg_catalog         | pg_shadow
 lais_passagens | pg_catalog         | pg_shdepend
 lais_passagens | pg_catalog         | pg_shdescription
 lais_passagens | pg_catalog         | pg_shseclabel
 lais_passagens | pg_catalog         | pg_stat_activity
 lais_passagens | pg_catalog         | pg_stat_all_indexes
 lais_passagens | pg_catalog         | pg_stat_all_tables
 lais_passagens | pg_catalog         | pg_stat_archiver
 lais_passagens | pg_catalog         | pg_stat_bgwriter
 lais_passagens | pg_catalog         | pg_stat_database
 lais_passagens | pg_catalog         | pg_stat_database_conflicts
 lais_passagens | pg_catalog         | pg_statio_all_indexes
 lais_passagens | pg_catalog         | pg_statio_all_sequences
 lais_passagens | pg_catalog         | pg_statio_all_tables
 lais_passagens | pg_catalog         | pg_statio_sys_indexes
 lais_passagens | pg_catalog         | pg_statio_sys_sequences
 lais_passagens | pg_catalog         | pg_statio_sys_tables
 lais_passagens | pg_catalog         | pg_statio_user_indexes
 lais_passagens | pg_catalog         | pg_statio_user_sequences
 lais_passagens | pg_catalog         | pg_statio_user_tables
 lais_passagens | pg_catalog         | pg_statistic
 lais_passagens | pg_catalog         | pg_statistic_ext
 lais_passagens | pg_catalog         | pg_stat_progress_vacuum
 lais_passagens | pg_catalog         | pg_stat_replication
 lais_passagens | pg_catalog         | pg_stats
 lais_passagens | pg_catalog         | pg_stat_ssl
 lais_passagens | pg_catalog         | pg_stat_subscription
 lais_passagens | pg_catalog         | pg_stat_sys_indexes
 lais_passagens | pg_catalog         | pg_stat_sys_tables
 lais_passagens | pg_catalog         | pg_stat_user_functions
 lais_passagens | pg_catalog         | pg_stat_user_indexes
 lais_passagens | pg_catalog         | pg_stat_user_tables
 lais_passagens | pg_catalog         | pg_stat_wal_receiver
 lais_passagens | pg_catalog         | pg_stat_xact_all_tables
 lais_passagens | pg_catalog         | pg_stat_xact_sys_tables
 lais_passagens | pg_catalog         | pg_stat_xact_user_functions
 lais_passagens | pg_catalog         | pg_stat_xact_user_tables
 lais_passagens | pg_catalog         | pg_subscription
 lais_passagens | pg_catalog         | pg_subscription_rel
 lais_passagens | pg_catalog         | pg_tables
 lais_passagens | pg_catalog         | pg_tablespace
 lais_passagens | pg_catalog         | pg_timezone_abbrevs
 lais_passagens | pg_catalog         | pg_timezone_names
 lais_passagens | pg_catalog         | pg_transform
 lais_passagens | pg_catalog         | pg_trigger
 lais_passagens | pg_catalog         | pg_ts_config
 lais_passagens | pg_catalog         | pg_ts_config_map
 lais_passagens | pg_catalog         | pg_ts_dict
 lais_passagens | pg_catalog         | pg_ts_parser
 lais_passagens | pg_catalog         | pg_ts_template
 lais_passagens | pg_catalog         | pg_type
 lais_passagens | pg_catalog         | pg_user
 lais_passagens | pg_catalog         | pg_user_mapping
 lais_passagens | pg_catalog         | pg_user_mappings
 lais_passagens | pg_catalog         | pg_views
 lais_passagens | public             | metas
 lais_passagens | public             | migrations
 lais_passagens | public             | password_resets
 lais_passagens | public             | pessoas
 lais_passagens | public             | projetos
 lais_passagens | public             | solicitacoes
 lais_passagens | public             | users
(195 rows)

   data_base   |    table_schema    |              table_name               
---------------+--------------------+---------------------------------------
 pntd_producao | information_schema | administrable_role_authorizations
 pntd_producao | information_schema | applicable_roles
 pntd_producao | information_schema | attributes
 pntd_producao | information_schema | character_sets
 pntd_producao | information_schema | check_constraint_routine_usage
 pntd_producao | information_schema | check_constraints
 pntd_producao | information_schema | collation_character_set_applicability
 pntd_producao | information_schema | collations
 pntd_producao | information_schema | column_domain_usage
 pntd_producao | information_schema | column_options
 pntd_producao | information_schema | column_privileges
 pntd_producao | information_schema | columns
 pntd_producao | information_schema | column_udt_usage
 pntd_producao | information_schema | constraint_column_usage
 pntd_producao | information_schema | constraint_table_usage
 pntd_producao | information_schema | data_type_privileges
 pntd_producao | information_schema | domain_constraints
 pntd_producao | information_schema | domains
 pntd_producao | information_schema | domain_udt_usage
 pntd_producao | information_schema | element_types
 pntd_producao | information_schema | enabled_roles
 pntd_producao | information_schema | foreign_data_wrapper_options
 pntd_producao | information_schema | foreign_data_wrappers
 pntd_producao | information_schema | foreign_server_options
 pntd_producao | information_schema | foreign_servers
 pntd_producao | information_schema | foreign_table_options
 pntd_producao | information_schema | foreign_tables
 pntd_producao | information_schema | information_schema_catalog_name
 pntd_producao | information_schema | key_column_usage
 pntd_producao | information_schema | parameters
 pntd_producao | information_schema | _pg_foreign_data_wrappers
 pntd_producao | information_schema | _pg_foreign_servers
 pntd_producao | information_schema | _pg_foreign_table_columns
 pntd_producao | information_schema | _pg_foreign_tables
 pntd_producao | information_schema | _pg_user_mappings
 pntd_producao | information_schema | referential_constraints
 pntd_producao | information_schema | role_column_grants
 pntd_producao | information_schema | role_routine_grants
 pntd_producao | information_schema | role_table_grants
 pntd_producao | information_schema | role_udt_grants
 pntd_producao | information_schema | role_usage_grants
 pntd_producao | information_schema | routine_privileges
 pntd_producao | information_schema | routines
 pntd_producao | information_schema | schemata
 pntd_producao | information_schema | sequences
 pntd_producao | information_schema | sql_features
 pntd_producao | information_schema | sql_implementation_info
 pntd_producao | information_schema | sql_languages
 pntd_producao | information_schema | sql_packages
 pntd_producao | information_schema | sql_parts
 pntd_producao | information_schema | sql_sizing
 pntd_producao | information_schema | sql_sizing_profiles
 pntd_producao | information_schema | table_constraints
 pntd_producao | information_schema | table_privileges
 pntd_producao | information_schema | tables
 pntd_producao | information_schema | transforms
 pntd_producao | information_schema | triggered_update_columns
 pntd_producao | information_schema | triggers
 pntd_producao | information_schema | udt_privileges
 pntd_producao | information_schema | usage_privileges
 pntd_producao | information_schema | user_defined_types
 pntd_producao | information_schema | user_mapping_options
 pntd_producao | information_schema | user_mappings
 pntd_producao | information_schema | view_column_usage
 pntd_producao | information_schema | view_routine_usage
 pntd_producao | information_schema | views
 pntd_producao | information_schema | view_table_usage
 pntd_producao | pg_catalog         | pg_aggregate
 pntd_producao | pg_catalog         | pg_am
 pntd_producao | pg_catalog         | pg_amop
 pntd_producao | pg_catalog         | pg_amproc
 pntd_producao | pg_catalog         | pg_attrdef
 pntd_producao | pg_catalog         | pg_attribute
 pntd_producao | pg_catalog         | pg_authid
 pntd_producao | pg_catalog         | pg_auth_members
 pntd_producao | pg_catalog         | pg_available_extensions
 pntd_producao | pg_catalog         | pg_available_extension_versions
 pntd_producao | pg_catalog         | pg_cast
 pntd_producao | pg_catalog         | pg_class
 pntd_producao | pg_catalog         | pg_collation
 pntd_producao | pg_catalog         | pg_config
 pntd_producao | pg_catalog         | pg_constraint
 pntd_producao | pg_catalog         | pg_conversion
 pntd_producao | pg_catalog         | pg_cursors
 pntd_producao | pg_catalog         | pg_database
 pntd_producao | pg_catalog         | pg_db_role_setting
 pntd_producao | pg_catalog         | pg_default_acl
 pntd_producao | pg_catalog         | pg_depend
 pntd_producao | pg_catalog         | pg_description
 pntd_producao | pg_catalog         | pg_enum
 pntd_producao | pg_catalog         | pg_event_trigger
 pntd_producao | pg_catalog         | pg_extension
 pntd_producao | pg_catalog         | pg_file_settings
 pntd_producao | pg_catalog         | pg_foreign_data_wrapper
 pntd_producao | pg_catalog         | pg_foreign_server
 pntd_producao | pg_catalog         | pg_foreign_table
 pntd_producao | pg_catalog         | pg_group
 pntd_producao | pg_catalog         | pg_hba_file_rules
 pntd_producao | pg_catalog         | pg_index
 pntd_producao | pg_catalog         | pg_indexes
 pntd_producao | pg_catalog         | pg_inherits
 pntd_producao | pg_catalog         | pg_init_privs
 pntd_producao | pg_catalog         | pg_language
 pntd_producao | pg_catalog         | pg_largeobject
 pntd_producao | pg_catalog         | pg_largeobject_metadata
 pntd_producao | pg_catalog         | pg_locks
 pntd_producao | pg_catalog         | pg_matviews
 pntd_producao | pg_catalog         | pg_namespace
 pntd_producao | pg_catalog         | pg_opclass
 pntd_producao | pg_catalog         | pg_operator
 pntd_producao | pg_catalog         | pg_opfamily
 pntd_producao | pg_catalog         | pg_partitioned_table
 pntd_producao | pg_catalog         | pg_pltemplate
 pntd_producao | pg_catalog         | pg_policies
 pntd_producao | pg_catalog         | pg_policy
 pntd_producao | pg_catalog         | pg_prepared_statements
 pntd_producao | pg_catalog         | pg_prepared_xacts
 pntd_producao | pg_catalog         | pg_proc
 pntd_producao | pg_catalog         | pg_publication
 pntd_producao | pg_catalog         | pg_publication_rel
 pntd_producao | pg_catalog         | pg_publication_tables
 pntd_producao | pg_catalog         | pg_range
 pntd_producao | pg_catalog         | pg_replication_origin
 pntd_producao | pg_catalog         | pg_replication_origin_status
 pntd_producao | pg_catalog         | pg_replication_slots
 pntd_producao | pg_catalog         | pg_rewrite
 pntd_producao | pg_catalog         | pg_roles
 pntd_producao | pg_catalog         | pg_rules
 pntd_producao | pg_catalog         | pg_seclabel
 pntd_producao | pg_catalog         | pg_seclabels
 pntd_producao | pg_catalog         | pg_sequence
 pntd_producao | pg_catalog         | pg_sequences
 pntd_producao | pg_catalog         | pg_settings
 pntd_producao | pg_catalog         | pg_shadow
 pntd_producao | pg_catalog         | pg_shdepend
 pntd_producao | pg_catalog         | pg_shdescription
 pntd_producao | pg_catalog         | pg_shseclabel
 pntd_producao | pg_catalog         | pg_stat_activity
 pntd_producao | pg_catalog         | pg_stat_all_indexes
 pntd_producao | pg_catalog         | pg_stat_all_tables
 pntd_producao | pg_catalog         | pg_stat_archiver
 pntd_producao | pg_catalog         | pg_stat_bgwriter
 pntd_producao | pg_catalog         | pg_stat_database
 pntd_producao | pg_catalog         | pg_stat_database_conflicts
 pntd_producao | pg_catalog         | pg_statio_all_indexes
 pntd_producao | pg_catalog         | pg_statio_all_sequences
 pntd_producao | pg_catalog         | pg_statio_all_tables
 pntd_producao | pg_catalog         | pg_statio_sys_indexes
 pntd_producao | pg_catalog         | pg_statio_sys_sequences
 pntd_producao | pg_catalog         | pg_statio_sys_tables
 pntd_producao | pg_catalog         | pg_statio_user_indexes
 pntd_producao | pg_catalog         | pg_statio_user_sequences
 pntd_producao | pg_catalog         | pg_statio_user_tables
 pntd_producao | pg_catalog         | pg_statistic
 pntd_producao | pg_catalog         | pg_statistic_ext
 pntd_producao | pg_catalog         | pg_stat_progress_vacuum
 pntd_producao | pg_catalog         | pg_stat_replication
 pntd_producao | pg_catalog         | pg_stats
 pntd_producao | pg_catalog         | pg_stat_ssl
 pntd_producao | pg_catalog         | pg_stat_subscription
 pntd_producao | pg_catalog         | pg_stat_sys_indexes
 pntd_producao | pg_catalog         | pg_stat_sys_tables
 pntd_producao | pg_catalog         | pg_stat_user_functions
 pntd_producao | pg_catalog         | pg_stat_user_indexes
 pntd_producao | pg_catalog         | pg_stat_user_tables
 pntd_producao | pg_catalog         | pg_stat_wal_receiver
 pntd_producao | pg_catalog         | pg_stat_xact_all_tables
 pntd_producao | pg_catalog         | pg_stat_xact_sys_tables
 pntd_producao | pg_catalog         | pg_stat_xact_user_functions
 pntd_producao | pg_catalog         | pg_stat_xact_user_tables
 pntd_producao | pg_catalog         | pg_subscription
 pntd_producao | pg_catalog         | pg_subscription_rel
 pntd_producao | pg_catalog         | pg_tables
 pntd_producao | pg_catalog         | pg_tablespace
 pntd_producao | pg_catalog         | pg_timezone_abbrevs
 pntd_producao | pg_catalog         | pg_timezone_names
 pntd_producao | pg_catalog         | pg_transform
 pntd_producao | pg_catalog         | pg_trigger
 pntd_producao | pg_catalog         | pg_ts_config
 pntd_producao | pg_catalog         | pg_ts_config_map
 pntd_producao | pg_catalog         | pg_ts_dict
 pntd_producao | pg_catalog         | pg_ts_parser
 pntd_producao | pg_catalog         | pg_ts_template
 pntd_producao | pg_catalog         | pg_type
 pntd_producao | pg_catalog         | pg_user
 pntd_producao | pg_catalog         | pg_user_mapping
 pntd_producao | pg_catalog         | pg_user_mappings
 pntd_producao | pg_catalog         | pg_views
(188 rows)

     data_base     |    table_schema    |              table_name               
-------------------+--------------------+---------------------------------------
 gep_mejc_producao | information_schema | administrable_role_authorizations
 gep_mejc_producao | information_schema | applicable_roles
 gep_mejc_producao | information_schema | attributes
 gep_mejc_producao | information_schema | character_sets
 gep_mejc_producao | information_schema | check_constraint_routine_usage
 gep_mejc_producao | information_schema | check_constraints
 gep_mejc_producao | information_schema | collation_character_set_applicability
 gep_mejc_producao | information_schema | collations
 gep_mejc_producao | information_schema | column_domain_usage
 gep_mejc_producao | information_schema | column_options
 gep_mejc_producao | information_schema | column_privileges
 gep_mejc_producao | information_schema | columns
 gep_mejc_producao | information_schema | column_udt_usage
 gep_mejc_producao | information_schema | constraint_column_usage
 gep_mejc_producao | information_schema | constraint_table_usage
 gep_mejc_producao | information_schema | data_type_privileges
 gep_mejc_producao | information_schema | domain_constraints
 gep_mejc_producao | information_schema | domains
 gep_mejc_producao | information_schema | domain_udt_usage
 gep_mejc_producao | information_schema | element_types
 gep_mejc_producao | information_schema | enabled_roles
 gep_mejc_producao | information_schema | foreign_data_wrapper_options
 gep_mejc_producao | information_schema | foreign_data_wrappers
 gep_mejc_producao | information_schema | foreign_server_options
 gep_mejc_producao | information_schema | foreign_servers
 gep_mejc_producao | information_schema | foreign_table_options
 gep_mejc_producao | information_schema | foreign_tables
 gep_mejc_producao | information_schema | information_schema_catalog_name
 gep_mejc_producao | information_schema | key_column_usage
 gep_mejc_producao | information_schema | parameters
 gep_mejc_producao | information_schema | _pg_foreign_data_wrappers
 gep_mejc_producao | information_schema | _pg_foreign_servers
 gep_mejc_producao | information_schema | _pg_foreign_table_columns
 gep_mejc_producao | information_schema | _pg_foreign_tables
 gep_mejc_producao | information_schema | _pg_user_mappings
 gep_mejc_producao | information_schema | referential_constraints
 gep_mejc_producao | information_schema | role_column_grants
 gep_mejc_producao | information_schema | role_routine_grants
 gep_mejc_producao | information_schema | role_table_grants
 gep_mejc_producao | information_schema | role_udt_grants
 gep_mejc_producao | information_schema | role_usage_grants
 gep_mejc_producao | information_schema | routine_privileges
 gep_mejc_producao | information_schema | routines
 gep_mejc_producao | information_schema | schemata
 gep_mejc_producao | information_schema | sequences
 gep_mejc_producao | information_schema | sql_features
 gep_mejc_producao | information_schema | sql_implementation_info
 gep_mejc_producao | information_schema | sql_languages
 gep_mejc_producao | information_schema | sql_packages
 gep_mejc_producao | information_schema | sql_parts
 gep_mejc_producao | information_schema | sql_sizing
 gep_mejc_producao | information_schema | sql_sizing_profiles
 gep_mejc_producao | information_schema | table_constraints
 gep_mejc_producao | information_schema | table_privileges
 gep_mejc_producao | information_schema | tables
 gep_mejc_producao | information_schema | transforms
 gep_mejc_producao | information_schema | triggered_update_columns
 gep_mejc_producao | information_schema | triggers
 gep_mejc_producao | information_schema | udt_privileges
 gep_mejc_producao | information_schema | usage_privileges
 gep_mejc_producao | information_schema | user_defined_types
 gep_mejc_producao | information_schema | user_mapping_options
 gep_mejc_producao | information_schema | user_mappings
 gep_mejc_producao | information_schema | view_column_usage
 gep_mejc_producao | information_schema | view_routine_usage
 gep_mejc_producao | information_schema | views
 gep_mejc_producao | information_schema | view_table_usage
 gep_mejc_producao | pg_catalog         | pg_aggregate
 gep_mejc_producao | pg_catalog         | pg_am
 gep_mejc_producao | pg_catalog         | pg_amop
 gep_mejc_producao | pg_catalog         | pg_amproc
 gep_mejc_producao | pg_catalog         | pg_attrdef
 gep_mejc_producao | pg_catalog         | pg_attribute
 gep_mejc_producao | pg_catalog         | pg_authid
 gep_mejc_producao | pg_catalog         | pg_auth_members
 gep_mejc_producao | pg_catalog         | pg_available_extensions
 gep_mejc_producao | pg_catalog         | pg_available_extension_versions
 gep_mejc_producao | pg_catalog         | pg_cast
 gep_mejc_producao | pg_catalog         | pg_class
 gep_mejc_producao | pg_catalog         | pg_collation
 gep_mejc_producao | pg_catalog         | pg_config
 gep_mejc_producao | pg_catalog         | pg_constraint
 gep_mejc_producao | pg_catalog         | pg_conversion
 gep_mejc_producao | pg_catalog         | pg_cursors
 gep_mejc_producao | pg_catalog         | pg_database
 gep_mejc_producao | pg_catalog         | pg_db_role_setting
 gep_mejc_producao | pg_catalog         | pg_default_acl
 gep_mejc_producao | pg_catalog         | pg_depend
 gep_mejc_producao | pg_catalog         | pg_description
 gep_mejc_producao | pg_catalog         | pg_enum
 gep_mejc_producao | pg_catalog         | pg_event_trigger
 gep_mejc_producao | pg_catalog         | pg_extension
 gep_mejc_producao | pg_catalog         | pg_file_settings
 gep_mejc_producao | pg_catalog         | pg_foreign_data_wrapper
 gep_mejc_producao | pg_catalog         | pg_foreign_server
 gep_mejc_producao | pg_catalog         | pg_foreign_table
 gep_mejc_producao | pg_catalog         | pg_group
 gep_mejc_producao | pg_catalog         | pg_hba_file_rules
 gep_mejc_producao | pg_catalog         | pg_index
 gep_mejc_producao | pg_catalog         | pg_indexes
 gep_mejc_producao | pg_catalog         | pg_inherits
 gep_mejc_producao | pg_catalog         | pg_init_privs
 gep_mejc_producao | pg_catalog         | pg_language
 gep_mejc_producao | pg_catalog         | pg_largeobject
 gep_mejc_producao | pg_catalog         | pg_largeobject_metadata
 gep_mejc_producao | pg_catalog         | pg_locks
 gep_mejc_producao | pg_catalog         | pg_matviews
 gep_mejc_producao | pg_catalog         | pg_namespace
 gep_mejc_producao | pg_catalog         | pg_opclass
 gep_mejc_producao | pg_catalog         | pg_operator
 gep_mejc_producao | pg_catalog         | pg_opfamily
 gep_mejc_producao | pg_catalog         | pg_partitioned_table
 gep_mejc_producao | pg_catalog         | pg_pltemplate
 gep_mejc_producao | pg_catalog         | pg_policies
 gep_mejc_producao | pg_catalog         | pg_policy
 gep_mejc_producao | pg_catalog         | pg_prepared_statements
 gep_mejc_producao | pg_catalog         | pg_prepared_xacts
 gep_mejc_producao | pg_catalog         | pg_proc
 gep_mejc_producao | pg_catalog         | pg_publication
 gep_mejc_producao | pg_catalog         | pg_publication_rel
 gep_mejc_producao | pg_catalog         | pg_publication_tables
 gep_mejc_producao | pg_catalog         | pg_range
 gep_mejc_producao | pg_catalog         | pg_replication_origin
 gep_mejc_producao | pg_catalog         | pg_replication_origin_status
 gep_mejc_producao | pg_catalog         | pg_replication_slots
 gep_mejc_producao | pg_catalog         | pg_rewrite
 gep_mejc_producao | pg_catalog         | pg_roles
 gep_mejc_producao | pg_catalog         | pg_rules
 gep_mejc_producao | pg_catalog         | pg_seclabel
 gep_mejc_producao | pg_catalog         | pg_seclabels
 gep_mejc_producao | pg_catalog         | pg_sequence
 gep_mejc_producao | pg_catalog         | pg_sequences
 gep_mejc_producao | pg_catalog         | pg_settings
 gep_mejc_producao | pg_catalog         | pg_shadow
 gep_mejc_producao | pg_catalog         | pg_shdepend
 gep_mejc_producao | pg_catalog         | pg_shdescription
 gep_mejc_producao | pg_catalog         | pg_shseclabel
 gep_mejc_producao | pg_catalog         | pg_stat_activity
 gep_mejc_producao | pg_catalog         | pg_stat_all_indexes
 gep_mejc_producao | pg_catalog         | pg_stat_all_tables
 gep_mejc_producao | pg_catalog         | pg_stat_archiver
 gep_mejc_producao | pg_catalog         | pg_stat_bgwriter
 gep_mejc_producao | pg_catalog         | pg_stat_database
 gep_mejc_producao | pg_catalog         | pg_stat_database_conflicts
 gep_mejc_producao | pg_catalog         | pg_statio_all_indexes
 gep_mejc_producao | pg_catalog         | pg_statio_all_sequences
 gep_mejc_producao | pg_catalog         | pg_statio_all_tables
 gep_mejc_producao | pg_catalog         | pg_statio_sys_indexes
 gep_mejc_producao | pg_catalog         | pg_statio_sys_sequences
 gep_mejc_producao | pg_catalog         | pg_statio_sys_tables
 gep_mejc_producao | pg_catalog         | pg_statio_user_indexes
 gep_mejc_producao | pg_catalog         | pg_statio_user_sequences
 gep_mejc_producao | pg_catalog         | pg_statio_user_tables
 gep_mejc_producao | pg_catalog         | pg_statistic
 gep_mejc_producao | pg_catalog         | pg_statistic_ext
 gep_mejc_producao | pg_catalog         | pg_stat_progress_vacuum
 gep_mejc_producao | pg_catalog         | pg_stat_replication
 gep_mejc_producao | pg_catalog         | pg_stats
 gep_mejc_producao | pg_catalog         | pg_stat_ssl
 gep_mejc_producao | pg_catalog         | pg_stat_subscription
 gep_mejc_producao | pg_catalog         | pg_stat_sys_indexes
 gep_mejc_producao | pg_catalog         | pg_stat_sys_tables
 gep_mejc_producao | pg_catalog         | pg_stat_user_functions
 gep_mejc_producao | pg_catalog         | pg_stat_user_indexes
 gep_mejc_producao | pg_catalog         | pg_stat_user_tables
 gep_mejc_producao | pg_catalog         | pg_stat_wal_receiver
 gep_mejc_producao | pg_catalog         | pg_stat_xact_all_tables
 gep_mejc_producao | pg_catalog         | pg_stat_xact_sys_tables
 gep_mejc_producao | pg_catalog         | pg_stat_xact_user_functions
 gep_mejc_producao | pg_catalog         | pg_stat_xact_user_tables
 gep_mejc_producao | pg_catalog         | pg_subscription
 gep_mejc_producao | pg_catalog         | pg_subscription_rel
 gep_mejc_producao | pg_catalog         | pg_tables
 gep_mejc_producao | pg_catalog         | pg_tablespace
 gep_mejc_producao | pg_catalog         | pg_timezone_abbrevs
 gep_mejc_producao | pg_catalog         | pg_timezone_names
 gep_mejc_producao | pg_catalog         | pg_transform
 gep_mejc_producao | pg_catalog         | pg_trigger
 gep_mejc_producao | pg_catalog         | pg_ts_config
 gep_mejc_producao | pg_catalog         | pg_ts_config_map
 gep_mejc_producao | pg_catalog         | pg_ts_dict
 gep_mejc_producao | pg_catalog         | pg_ts_parser
 gep_mejc_producao | pg_catalog         | pg_ts_template
 gep_mejc_producao | pg_catalog         | pg_type
 gep_mejc_producao | pg_catalog         | pg_user
 gep_mejc_producao | pg_catalog         | pg_user_mapping
